date,portfolio_value,cash_balance,total_pnl,total_pnl_percent,signals_count,predictions,positions_count,positions_by_symbol
2023-02-02T00:00:00,210707784.03331998,7396731.27332,200707784.03332,2007.0778403332,20,{},5,"{'SBER': {'quantity': 4923.0, 'average_price': 133.43645446881982, 'current_price': 204.02, 'unrealized_pnl': 347482.79465000017, 'market_value': 1004390.4600000001}, 'LKOH': {'quantity': 219.0, 'average_price': 3913.848422374429, 'current_price': 6248.04, 'unrealized_pnl': 511187.95550000004, 'market_value': 1368320.76}, 'NVTK': {'quantity': 180.0, 'average_price': 998.34565, 'current_price': 1513.78, 'unrealized_pnl': 92778.18300000002, 'market_value': 272480.4}, 'GAZP': {'quantity': 3117.0, 'average_price': 198.27330606352263, 'current_price': 148.42, 'unrealized_pnl': -155392.75500000006, 'market_value': 462625.13999999996}, 'MGNT': {'quantity': 2075075.0, 'average_price': 0.1404807753117357, 'current_price': 96.48, 'unrealized_pnl': 199911727.85517, 'market_value': 200203236.0}}"
2023-02-03T00:00:00,196827315.51782998,7425767.727829999,186827315.51783,1868.2731551783,20,{},5,"{'SBER': {'quantity': 4923.0, 'average_price': 133.43645446881982, 'current_price': 197.95, 'unrealized_pnl': 317600.18465000007, 'market_value': 974507.85}, 'LKOH': {'quantity': 219.0, 'average_price': 3913.848422374429, 'current_price': 5949.43, 'unrealized_pnl': 445792.3655000002, 'market_value': 1302925.1700000002}, 'NVTK': {'quantity': 180.0, 'average_price': 998.34565, 'current_price': 1518.04, 'unrealized_pnl': 93544.98300000001, 'market_value': 273247.2}, 'GAZP': {'quantity': 3117.0, 'average_price': 198.27330606352263, 'current_price': 150.01, 'unrealized_pnl': -150436.72500000003, 'market_value': 467581.17}, 'MGNT': {'quantity': 1867568.0, 'average_price': 0.1405419724047531, 'current_price': 99.8, 'unrealized_pnl': 186120814.70968002, 'market_value': 186383286.4}}"
2023-02-04T00:00:00,175560213.49490997,7451900.494909999,165560213.49490997,1655.6021349490998,20,{},5,"{'SBER': {'quantity': 4923.0, 'average_price': 133.43645446881982, 'current_price': 208.29, 'unrealized_pnl': 368504.00465, 'market_value': 1025411.6699999999}, 'LKOH': {'quantity': 219.0, 'average_price': 3913.848422374429, 'current_price': 5768.13, 'unrealized_pnl': 406087.6655, 'market_value': 1263220.47}, 'NVTK': {'quantity': 180.0, 'average_price': 998.34565, 'current_price': 1521.73, 'unrealized_pnl': 94209.18300000002, 'market_value': 273911.4}, 'GAZP': {'quantity': 3117.0, 'average_price': 198.27330606352263, 'current_price': 151.82, 'unrealized_pnl': -144794.95500000002, 'market_value': 473222.94}, 'MGNT': {'quantity': 1680812.0, 'average_price': 0.14060996901497605, 'current_price': 98.21, 'unrealized_pnl': 164836207.59675997, 'market_value': 165072546.51999998}}"
2023-02-05T00:00:00,167670461.53374,7557510.00374,157670461.53374,1576.7046153374001,20,{},5,"{'SBER': {'quantity': 4923.0, 'average_price': 133.43645446881982, 'current_price': 201.35, 'unrealized_pnl': 334338.38465, 'market_value': 991246.0499999999}, 'LKOH': {'quantity': 198.0, 'average_price': 3914.3579292929294, 'current_price': 5950.33, 'unrealized_pnl': 403122.4700000001, 'market_value': 1178165.34}, 'NVTK': {'quantity': 180.0, 'average_price': 998.34565, 'current_price': 1512.48, 'unrealized_pnl': 92544.18300000002, 'market_value': 272246.4}, 'GAZP': {'quantity': 3117.0, 'average_price': 198.27330606352263, 'current_price': 155.09, 'unrealized_pnl': -134602.365, 'market_value': 483415.53}, 'MGNT': {'quantity': 1512731.0, 'average_price': 0.1406855210278628, 'current_price': 103.91, 'unrealized_pnl': 156975058.86109, 'market_value': 157187878.21}}"
2023-02-06T00:00:00,165795063.19924,7631781.849239999,155795063.19924,1557.9506319924,20,{},5,"{'SBER': {'quantity': 4923.0, 'average_price': 133.43645446881982, 'current_price': 192.84, 'unrealized_pnl': 292443.65465000016, 'market_value': 949351.3200000001}, 'LKOH': {'quantity': 179.0, 'average_price': 3914.921924581006, 'current_price': 5992.69, 'unrealized_pnl': 371920.48549999995, 'market_value': 1072691.51}, 'NVTK': {'quantity': 180.0, 'average_price': 998.34565, 'current_price': 1456.66, 'unrealized_pnl': 82496.58299999998, 'market_value': 262198.8}, 'GAZP': {'quantity': 3117.0, 'average_price': 198.27330606352263, 'current_price': 152.77, 'unrealized_pnl': -141833.805, 'market_value': 476184.09}, 'MGNT': {'quantity': 1512731.0, 'average_price': 0.1406855210278628, 'current_price': 102.73, 'unrealized_pnl': 155190036.28109, 'market_value': 155402855.63}}"
2023-02-07T00:00:00,164201852.78924,7631781.849239999,154201852.78924,1542.0185278924,20,{},5,"{'SBER': {'quantity': 4923.0, 'average_price': 133.43645446881982, 'current_price': 197.57, 'unrealized_pnl': 315729.4446500001, 'market_value': 972637.11}, 'LKOH': {'quantity': 179.0, 'average_price': 3914.921924581006, 'current_price': 6056.17, 'unrealized_pnl': 383283.4054999999, 'market_value': 1084054.43}, 'NVTK': {'quantity': 180.0, 'average_price': 998.34565, 'current_price': 1488.4, 'unrealized_pnl': 88209.783, 'market_value': 267912.0}, 'GAZP': {'quantity': 3117.0, 'average_price': 198.27330606352263, 'current_price': 157.68, 'unrealized_pnl': -126529.33500000002, 'market_value': 491488.56}, 'MGNT': {'quantity': 1512731.0, 'average_price': 0.1406855210278628, 'current_price': 101.64, 'unrealized_pnl': 153541159.49109, 'market_value': 153753978.84}}"
2023-02-08T00:00:00,160685084.77923998,7631781.849239999,150685084.77923998,1506.8508477924,20,{},5,"{'SBER': {'quantity': 4923.0, 'average_price': 133.43645446881982, 'current_price': 198.98, 'unrealized_pnl': 322670.87465, 'market_value': 979578.5399999999}, 'LKOH': {'quantity': 179.0, 'average_price': 3914.921924581006, 'current_price': 5953.69, 'unrealized_pnl': 364939.48549999995, 'market_value': 1065710.51}, 'NVTK': {'quantity': 180.0, 'average_price': 998.34565, 'current_price': 1441.5, 'unrealized_pnl': 79767.783, 'market_value': 259470.0}, 'GAZP': {'quantity': 3117.0, 'average_price': 198.27330606352263, 'current_price': 152.02, 'unrealized_pnl': -144171.555, 'market_value': 473846.34}, 'MGNT': {'quantity': 1512731.0, 'average_price': 0.1406855210278628, 'current_price': 99.34, 'unrealized_pnl': 150061878.19109, 'market_value': 150274697.54}}"
2023-02-09T00:00:00,161602320.40924,7631781.849239999,151602320.40923998,1516.0232040923997,20,{},5,"{'SBER': {'quantity': 4923.0, 'average_price': 133.43645446881982, 'current_price': 192.44, 'unrealized_pnl': 290474.4546500001, 'market_value': 947382.12}, 'LKOH': {'quantity': 179.0, 'average_price': 3914.921924581006, 'current_price': 5833.09, 'unrealized_pnl': 343352.0854999999, 'market_value': 1044123.11}, 'NVTK': {'quantity': 180.0, 'average_price': 998.34565, 'current_price': 1545.65, 'unrealized_pnl': 98514.783, 'market_value': 278217.0}, 'GAZP': {'quantity': 3117.0, 'average_price': 198.27330606352263, 'current_price': 151.78, 'unrealized_pnl': -144919.635, 'market_value': 473098.26}, 'MGNT': {'quantity': 1512731.0, 'average_price': 0.1406855210278628, 'current_price': 99.97, 'unrealized_pnl': 151014898.72109, 'market_value': 151227718.07}}"
2023-02-10T00:00:00,161207320.62924,7631781.849239999,151207320.62924,1512.0732062924,20,{},5,"{'SBER': {'quantity': 4923.0, 'average_price': 133.43645446881982, 'current_price': 199.75, 'unrealized_pnl': 326461.5846500001, 'market_value': 983369.25}, 'LKOH': {'quantity': 179.0, 'average_price': 3914.921924581006, 'current_price': 6123.18, 'unrealized_pnl': 395278.1954999999, 'market_value': 1096049.22}, 'NVTK': {'quantity': 180.0, 'average_price': 998.34565, 'current_price': 1491.09, 'unrealized_pnl': 88693.98300000001, 'market_value': 268396.2}, 'GAZP': {'quantity': 3117.0, 'average_price': 198.27330606352263, 'current_price': 150.45, 'unrealized_pnl': -149065.24500000005, 'market_value': 468952.64999999997}, 'MGNT': {'quantity': 1512731.0, 'average_price': 0.1406855210278628, 'current_price': 99.66, 'unrealized_pnl': 150545952.11109, 'market_value': 150758771.46}}"
2023-02-11T00:00:00,165049306.35024002,7693329.06024,155049306.35024002,1550.4930635024002,20,{},5,"{'SBER': {'quantity': 4923.0, 'average_price': 133.43645446881982, 'current_price': 203.96, 'unrealized_pnl': 347187.41465000017, 'market_value': 1004095.0800000001}, 'LKOH': {'quantity': 179.0, 'average_price': 3914.921924581006, 'current_price': 5951.59, 'unrealized_pnl': 364563.58550000004, 'market_value': 1065334.61}, 'NVTK': {'quantity': 180.0, 'average_price': 998.34565, 'current_price': 1502.4, 'unrealized_pnl': 90729.783, 'market_value': 270432.0}, 'GAZP': {'quantity': 2806.0, 'average_price': 198.31457020669993, 'current_price': 147.9, 'unrealized_pnl': -141463.28399999999, 'market_value': 415007.4}, 'MGNT': {'quantity': 1512731.0, 'average_price': 0.1406855210278628, 'current_price': 102.2, 'unrealized_pnl': 154388288.85109, 'market_value': 154601108.20000002}}"
2023-02-12T00:00:00,157826371.74024,7693329.06024,147826371.74024,1478.2637174024,20,{},5,"{'SBER': {'quantity': 4923.0, 'average_price': 133.43645446881982, 'current_price': 201.86, 'unrealized_pnl': 336849.1146500001, 'market_value': 993756.78}, 'LKOH': {'quantity': 179.0, 'average_price': 3914.921924581006, 'current_price': 5956.89, 'unrealized_pnl': 365512.2855, 'market_value': 1066283.31}, 'NVTK': {'quantity': 180.0, 'average_price': 998.34565, 'current_price': 1494.1, 'unrealized_pnl': 89235.783, 'market_value': 268938.0}, 'GAZP': {'quantity': 2806.0, 'average_price': 198.31457020669993, 'current_price': 149.21, 'unrealized_pnl': -137787.424, 'market_value': 418683.26}, 'MGNT': {'quantity': 1512731.0, 'average_price': 0.1406855210278628, 'current_price': 97.43, 'unrealized_pnl': 147172561.98109, 'market_value': 147385381.33}}"
2023-02-13T00:00:00,158949230.63024,7693329.06024,148949230.63024,1489.4923063023998,20,{},5,"{'SBER': {'quantity': 4923.0, 'average_price': 133.43645446881982, 'current_price': 205.92, 'unrealized_pnl': 356836.49465, 'market_value': 1013744.1599999999}, 'LKOH': {'quantity': 179.0, 'average_price': 3914.921924581006, 'current_price': 6069.65, 'unrealized_pnl': 385696.3254999998, 'market_value': 1086467.3499999999}, 'NVTK': {'quantity': 180.0, 'average_price': 998.34565, 'current_price': 1529.52, 'unrealized_pnl': 95611.38299999997, 'market_value': 275313.6}, 'GAZP': {'quantity': 2806.0, 'average_price': 198.31457020669993, 'current_price': 150.02, 'unrealized_pnl': -135514.56399999995, 'market_value': 420956.12000000005}, 'MGNT': {'quantity': 1512731.0, 'average_price': 0.1406855210278628, 'current_price': 98.14, 'unrealized_pnl': 148246600.99109, 'market_value': 148459420.34}}"
2023-02-14T00:00:00,164982299.67024,7693329.06024,154982299.67023998,1549.8229967024,20,{},5,"{'SBER': {'quantity': 4923.0, 'average_price': 133.43645446881982, 'current_price': 201.18, 'unrealized_pnl': 333501.4746500001, 'market_value': 990409.14}, 'LKOH': {'quantity': 179.0, 'average_price': 3914.921924581006, 'current_price': 6118.72, 'unrealized_pnl': 394479.85550000006, 'market_value': 1095250.8800000001}, 'NVTK': {'quantity': 180.0, 'average_price': 998.34565, 'current_price': 1502.61, 'unrealized_pnl': 90767.58299999998, 'market_value': 270469.8}, 'GAZP': {'quantity': 2806.0, 'average_price': 198.31457020669993, 'current_price': 155.96, 'unrealized_pnl': -118846.924, 'market_value': 437623.76}, 'MGNT': {'quantity': 1512731.0, 'average_price': 0.1406855210278628, 'current_price': 102.13, 'unrealized_pnl': 154282397.68109, 'market_value': 154495217.03}}"
2023-02-15T00:00:00,159726869.53024,7693329.06024,149726869.53024,1497.2686953024001,20,{},5,"{'SBER': {'quantity': 4923.0, 'average_price': 133.43645446881982, 'current_price': 200.85, 'unrealized_pnl': 331876.88465, 'market_value': 988784.5499999999}, 'LKOH': {'quantity': 179.0, 'average_price': 3914.921924581006, 'current_price': 6037.22, 'unrealized_pnl': 379891.35550000006, 'market_value': 1080662.3800000001}, 'NVTK': {'quantity': 180.0, 'average_price': 998.34565, 'current_price': 1515.35, 'unrealized_pnl': 93060.783, 'market_value': 272763.0}, 'GAZP': {'quantity': 2806.0, 'average_price': 198.31457020669993, 'current_price': 147.91, 'unrealized_pnl': -141435.22400000005, 'market_value': 415035.45999999996}, 'MGNT': {'quantity': 1512731.0, 'average_price': 0.1406855210278628, 'current_price': 98.68, 'unrealized_pnl': 149063475.73109, 'market_value': 149276295.08}}"
2023-02-16T00:00:00,154774297.35674003,7759782.81674,144774297.35674,1447.7429735674,20,{},5,"{'SBER': {'quantity': 4923.0, 'average_price': 133.43645446881982, 'current_price': 197.83, 'unrealized_pnl': 317009.4246500002, 'market_value': 973917.0900000001}, 'LKOH': {'quantity': 162.0, 'average_price': 3915.538691358025, 'current_price': 5985.91, 'unrealized_pnl': 335400.1519999999, 'market_value': 969717.4199999999}, 'NVTK': {'quantity': 180.0, 'average_price': 998.34565, 'current_price': 1552.99, 'unrealized_pnl': 99835.98300000001, 'market_value': 279538.2}, 'GAZP': {'quantity': 2806.0, 'average_price': 198.31457020669993, 'current_price': 153.75, 'unrealized_pnl': -125048.18400000001, 'market_value': 431422.5}, 'MGNT': {'quantity': 1512731.0, 'average_price': 0.1406855210278628, 'current_price': 95.43, 'unrealized_pnl': 144147099.98109, 'market_value': 144359919.33}}"
2023-02-17T00:00:00,165172691.46874,7822327.52874,155172691.46874,1551.7269146873998,20,{},5,"{'SBER': {'quantity': 4923.0, 'average_price': 133.43645446881982, 'current_price': 201.24, 'unrealized_pnl': 333796.8546500001, 'market_value': 990704.52}, 'LKOH': {'quantity': 146.0, 'average_price': 3916.2503835616435, 'current_price': 6055.61, 'unrealized_pnl': 312346.50399999996, 'market_value': 884119.0599999999}, 'NVTK': {'quantity': 180.0, 'average_price': 998.34565, 'current_price': 1485.57, 'unrealized_pnl': 87700.38299999997, 'market_value': 267402.6}, 'GAZP': {'quantity': 2806.0, 'average_price': 198.31457020669993, 'current_price': 151.64, 'unrealized_pnl': -130968.84400000004, 'market_value': 425501.83999999997}, 'MGNT': {'quantity': 1512731.0, 'average_price': 0.1406855210278628, 'current_price': 102.32, 'unrealized_pnl': 154569816.57108998, 'market_value': 154782635.92}}"
2023-02-18T00:00:00,162983450.91874,7822327.52874,152983450.91874,1529.8345091874,20,{},5,"{'SBER': {'quantity': 4923.0, 'average_price': 133.43645446881982, 'current_price': 196.95, 'unrealized_pnl': 312677.18465000007, 'market_value': 969584.85}, 'LKOH': {'quantity': 146.0, 'average_price': 3916.2503835616435, 'current_price': 5808.55, 'unrealized_pnl': 276275.74400000006, 'market_value': 848048.3}, 'NVTK': {'quantity': 180.0, 'average_price': 998.34565, 'current_price': 1509.92, 'unrealized_pnl': 92083.38300000003, 'market_value': 271785.60000000003}, 'GAZP': {'quantity': 2806.0, 'average_price': 198.31457020669993, 'current_price': 155.79, 'unrealized_pnl': -119323.94400000002, 'market_value': 437146.74}, 'MGNT': {'quantity': 1512731.0, 'average_price': 0.1406855210278628, 'current_price': 100.9, 'unrealized_pnl': 152421738.55109, 'market_value': 152634557.9}}"
2023-02-19T00:00:00,158659038.49874,7822327.52874,148659038.49874002,1486.5903849874003,20,{},5,"{'SBER': {'quantity': 4923.0, 'average_price': 133.43645446881982, 'current_price': 197.61, 'unrealized_pnl': 315926.3646500001, 'market_value': 972834.03}, 'LKOH': {'quantity': 146.0, 'average_price': 3916.2503835616435, 'current_price': 5841.5, 'unrealized_pnl': 281086.444, 'market_value': 852859.0}, 'NVTK': {'quantity': 180.0, 'average_price': 998.34565, 'current_price': 1515.84, 'unrealized_pnl': 93148.98300000001, 'market_value': 272851.2}, 'GAZP': {'quantity': 2806.0, 'average_price': 198.31457020669993, 'current_price': 153.25, 'unrealized_pnl': -126451.18400000001, 'market_value': 430019.5}, 'MGNT': {'quantity': 1512731.0, 'average_price': 0.1406855210278628, 'current_price': 98.04, 'unrealized_pnl': 148095327.89109, 'market_value': 148308147.24}}"
2023-02-20T00:00:00,160820672.47873998,7822327.52874,150820672.47873998,1508.2067247873997,20,{},5,"{'SBER': {'quantity': 4923.0, 'average_price': 133.43645446881982, 'current_price': 205.47, 'unrealized_pnl': 354621.14465000003, 'market_value': 1011528.8099999999}, 'LKOH': {'quantity': 146.0, 'average_price': 3916.2503835616435, 'current_price': 5842.05, 'unrealized_pnl': 281166.74400000006, 'market_value': 852939.3}, 'NVTK': {'quantity': 180.0, 'average_price': 998.34565, 'current_price': 1482.05, 'unrealized_pnl': 87066.783, 'market_value': 266769.0}, 'GAZP': {'quantity': 2806.0, 'average_price': 198.31457020669993, 'current_price': 146.43, 'unrealized_pnl': -145588.104, 'market_value': 410882.58}, 'MGNT': {'quantity': 1512731.0, 'average_price': 0.1406855210278628, 'current_price': 99.46, 'unrealized_pnl': 150243405.91109, 'market_value': 150456225.26}}"
2023-02-21T00:00:00,159318912.71874,7822327.52874,149318912.71874,1493.1891271874,20,{},5,"{'SBER': {'quantity': 4923.0, 'average_price': 133.43645446881982, 'current_price': 200.37, 'unrealized_pnl': 329513.8446500001, 'market_value': 986421.51}, 'LKOH': {'quantity': 146.0, 'average_price': 3916.2503835616435, 'current_price': 5901.72, 'unrealized_pnl': 289878.564, 'market_value': 861651.12}, 'NVTK': {'quantity': 180.0, 'average_price': 998.34565, 'current_price': 1529.33, 'unrealized_pnl': 95577.18299999996, 'market_value': 275279.39999999997}, 'GAZP': {'quantity': 2806.0, 'average_price': 198.31457020669993, 'current_price': 153.15, 'unrealized_pnl': -126731.78399999999, 'market_value': 429738.9}, 'MGNT': {'quantity': 1512731.0, 'average_price': 0.1406855210278628, 'current_price': 98.46, 'unrealized_pnl': 148730674.91109, 'market_value': 148943494.26}}"
2023-02-22T00:00:00,162848469.42874,7822327.52874,152848469.42874,1528.4846942873999,20,{},5,"{'SBER': {'quantity': 4923.0, 'average_price': 133.43645446881982, 'current_price': 201.37, 'unrealized_pnl': 334436.8446500001, 'market_value': 991344.51}, 'LKOH': {'quantity': 146.0, 'average_price': 3916.2503835616435, 'current_price': 5998.91, 'unrealized_pnl': 304068.304, 'market_value': 875840.86}, 'NVTK': {'quantity': 180.0, 'average_price': 998.34565, 'current_price': 1478.55, 'unrealized_pnl': 86436.783, 'market_value': 266139.0}, 'GAZP': {'quantity': 2806.0, 'average_price': 198.31457020669993, 'current_price': 151.34, 'unrealized_pnl': -131810.64399999997, 'market_value': 424660.04000000004}, 'MGNT': {'quantity': 1512731.0, 'average_price': 0.1406855210278628, 'current_price': 100.79, 'unrealized_pnl': 152255338.14109, 'market_value': 152468157.49}}"
